,Date,Text,Tone,X Likes,X reposts,X followers,Impressions,Estimated reach,Queries,Compound_Sentiment_Score,Sentiment
124,18/05/2024 21:17:39,"@SteveReedMP Again - in case you have not noted the oil & gas giants either have already moved on from the North Sea or are making plans to do so - check out Shell, BP, ExxonMobil, Conoco, Chevron, Total etc 
You are just bullshitting",negative,0,0,1288,1288,103,Chevron,-0.21995603293180466,neutral
125,18/05/2024 20:56:01,"@CPC_HQ The “super-majors” – BP, Shell, Chevron, ExxonMobil and TotalEnergies – have made $281bn (£223bn) since the war began in February 2022, according to Global Witness. ",neutral,1,0,2628,2628,210,Chevron,-0.08163090795278549,neutral
126,18/05/2024 19:47:15,"@Michael77853472 @BidenHQ In 2022, the five largest integrated private sector oil and gas companies, Chevron, ExxonMobil, Shell, BP, and TotalEnergies, reported $195 billion in profits, which was the highest level in the industry's history",positive,0,0,29,29,2,Chevron,0.5124466083943844,positive
127,18/05/2024 18:02:26,"TotalEnergies strikes supply deal with Dangote on Nigerian refinery 
📸 Reuters 
#shell #total #chevron #refinery #Nigeria ",neutral,0,0,85,85,6,Chevron,0.02143460139632225,neutral
128,18/05/2024 13:57:30,"Too many African politicians and sometimes local businesses, lawyers and civil society groups are quick to say, “It’s our oil. It’s our country.” They take an “us versus them” attitude, as if “they” are coming in to steal our resources. We need to move away from the “my country, my oil” mindset. It’s wrong, and it’s hurting our industry and average people. We must be honest with ourselves and recognize that resource nationalism—a country’s efforts to maintain tight-­fisted control of its resources—is just as bad as racism or sexism. 
I know they argue that it is OUR oil. It is true. But until we have the ability (technical and financial wherewithal) to extract our oil and gas like bp , Kosmos Energy , Woodside Energy Chevron ExxonMobil TotalEnergies , and others do, why are we adding roadblocks instead of incentivizing production? Sometimes, I think our governments simply ignore the fact that investors are spending a lot of money to make these projects work and that their successes will be, eventually, our own.
Xenophobic feelings about expatriates or foreigners coming into our countries to work infect the entire system. And that, in turn, affects the African people we want to protect and empower. Africans have been around the world, and we have marched and protested to be treated with decency and respect as human beings. 
When we operate from a mindset of resource nationalism, we bring the very attitude we have fought against to our own business dealings. We are less likely to create an enabling environment for investment, less likely to be transparent, less likely to develop effective local content policies, and less likely to benefit from knowledge-­sharing, capacity building, and valuable public-­private partnerships. We have never seen a country grow stronger and more prosperous as a result of resource nationalism—and if we wade into that territory, we stand to lose.
#communitygrowth #africanenergy #sharingresources",neutral,716,319,226055,322074,25765,Chevron,-0.7389457710087299,negative
129,18/05/2024 13:46:02,"$XOM $CVX $SHEL $GALP.PL $TTE $BP $SEI.V World's Largest Oil Discovery in >10 Years is Up for Sale
(1) As XOM and CVX battle in international courts over the right to buy $HES 30% interest in Stabroek Block (Guyana), a ~40% interest in 9,890 sq km offshore block in Namibia (PEL 83) that produced the world’s largest oil discovery in >10 years is up for sale. Galp Energia’s first two exploration wells in PEL 83 produced a >10B boe discovery, Mopane. Galp is only a >$3B EBITDA company. It is too small to fund development of its 80% interest in PEL 83 and is looking for a larger partner to fund its development.
While future PEL 83 development costs will require tens of billions of USD, these are >20% IRR investments at Brent $70/bbl. PEL 83 is one of the few scalable oil projects in the world, and unlike Stabroek Block, it does not have an angry neighbor (Venezuela) claiming it. There should be numerous bidders on PEL 83 and the following is only SPECULATION of whom they will be.
(2) Before any additional discoveries, the Mopane discovery likely translates to 350k-400k bpd by the early 2030's, comparable to Diamondback Energy’s $FANG 357k liquids production in 2023 (current $40.7B Ent Value). Galp has confirmed plans to drill 4 new exploration and appraisal wells around its world-class Mopane discovery. Considering the additional 6 identified prospects north of Mopane, future production of 600k-800k bpd is within reason.
(3) As Exxon and Chevron battle over rights to Stabroek Block in Guyana, the two are also likely bidders for PEL 83 given their excellent financial resources, deepwater experience and strong balance sheets. Chevron will begin drilling exploration wells in PEL 90 (adjacent to PEL 83) in 4Q24/1Q25. Exxon’s balance sheet is underleveraged and could easily be used to fund both Guyana and Namibia oil projects.
Shell’s block in Namibia is also adjacent to PEL 83 and is likely headed toward development after its discoveries. Shell is experienced in deepwater, has financial resources and also curiously drilled the Cullinan-1 well in 2023, within very close proximity of Galp’s 80% of PEL 83.
TotalEnergies has a large development ahead of it in Namibia following its Venus and Mangetti discoveries, in addition to prospects in South Africa it will begin exploring in 2025. Also considering Total’s Suriname, Nigeria, Angola and LNG project pipeline, the French IOC likely already has a full menu of capital projects.
Angola-based Azule Energy (BP and Eni JV) could be an interested party after announcing a farm-out with Rhino Resources in Namibia shortly after the Mopane discovery. BP is potentially looking to replace reserves it lost via its Rosneft write-down in 2022. Other potential bidders include Equinor, Petrobras and CNOOC.
(4) A potential PEL 83 sale would likely be a 2025 event, as Galp and Chevron drill more exploration wells in late 2024 and Namibia’s general election is in November. Namibia’s state-oil company, NAMCOR, will likely retain its 10% interest. Custos Energy also owns 10% (Sintana owns 49% of Custos). H/T to Sintana for their investor presentations.",neutral,137,18,10043,15461,1236,Chevron,0.19845484755933285,neutral
130,18/05/2024 13:40:39,"Chevron has announced its intention to divest its remaining UK North Sea oil and gas assets, signaling the U.S. energy giant’s departure from the aging basin after over 55 years of operations.

@Chevron @Shell @TotalEnergies @exxonmobil @SeplatEnergy",neutral,2,1,1339,1640,131,Chevron,-0.00835215300321579,neutral
131,18/05/2024 02:04:48,"@SenatorTimScott Within the span of one year, the five Big Oil companies ⁠— ExxonMobil, Chevron, Shell, BP, and TotalEnergies ⁠— more than doubled their profits. Securing a total profit of $59.2 billion, U.S. oil giant ExxonMobil recorded the highest total of the lot.",positive,0,0,5,5,0,Chevron,0.8049476267769933,positive
132,18/05/2024 01:48:14,"@OfficialDanAtim @tv_awarra @DPRNigeria 85+% of the gas belongs to shell/chevron/bp/total
15% goes to fg… fg gives imo 14% of 100% of the 15%
a smart people will not let their oil/gas sucked under these unfavorable terms… better to leave it in the ground",negative,1,0,7,7,0,Chevron,-0.43793916516005993,neutral
134,17/05/2024 18:15:04,"Angola's oil production has dropped 40% in eight years, now at 1.14 million barrels per day; President João Lourenço plans to retain TotalEnergies, Azule, Chevron, and ExxonMobil to address the decline. #EnergyCrisis #",negative,0,0,2181,2181,174,Chevron,-0.7025470407679677,negative
135,17/05/2024 17:54:19,"Lourenço angles to retain TotalEnergies, Azule, Chevron and ExxonMobil ",neutral,0,0,679,679,54,Chevron,0.05646965652704239,neutral
136,17/05/2024 16:58:26,"@Saints_Mike7167 @Jeremy_Hunt Agree. It would be a total waste of cash plus it will destroy the north seat. Chevron announced yesterday they are pulling out after 55 years. Because both red and blue want to increase WFT on oil. Mental decision, who is next shell / BP?",negative,1,0,137,137,10,Chevron,-0.7310098819434643,negative
137,17/05/2024 16:44:45,"@Ingebor86819518 @JeroenVanson @jeugdjournaal @DilanYesilgoz @PieterOmtzigt This 👆tweet is brought to you by Shell, Lukoil, Saudi Aramco, CPCC, Exxon, TotalEnergies, Russia, Saudi Arabia, Q8, Chevron, Venezuela, BP, Marathon and the Koch brothers… #MerchantsofDoubt #verdienmodel",neutral,0,0,661,661,52,Chevron,-0.042150259017944336,neutral
138,17/05/2024 15:23:21,"Soo, I think #OOTT and #OCTT gonna be a bit quiet today. Chevron, Total and other offices are f’d up. Good luck with the clean up #Houston. ps when climate change comes through your office window and lands on your f-ing desk, it might just be real. Just sayin’.",positive,0,0,1606,1606,128,Chevron,-0.7285383120179176,negative
139,17/05/2024 14:32:59,$CVX Goldman Sachs reiterates Chevron as buy Goldman said it’s sticking with its buy rating on oil and gas giant. ” Chevron Corp. (CVX): Reiterate Constructive View on Inﬂecting FCF Generation and Relative Valuation; Buy with 13% Total Return.”,neutral,0,0,55418,55418,4433,Chevron,0.5972506972029805,positive
140,17/05/2024 14:08:01,"@ItegbeIrene @TotalEnergies @Chevron When they pay,my account number is in your DM 🤲🏿🙏🏿",neutral,0,0,705,705,56,Chevron,0.569376883096993,positive
141,17/05/2024 14:05:14,@IyereKristoffer @TotalEnergies @Chevron see your mates oh😃,neutral,0,0,794,794,63,Chevron,0.19603385403752327,neutral
142,17/05/2024 13:44:21,"I need your help to find out who this person(s) are please. As they have been torturing me for more than a decade now & getting tired and I am worried about hurting the person when they become extremely comfortable attacking me, harassing me, extorting from me and defaming me online. Their passive-aggressive behaviors & impersonations are destroying my life, my health, my finances, my reputation & my relationships. So please #help me to remove this bully persecutor(s) out of my life. Thank you. Hassatou Aisha Diallo 
#ADNOC #Saudiaramco #Microsoft #Metaverse #DialloHassatouOilAndGas
✅ #DialloHassatouAndSons
✅ #TheAcesAfs
✅ #LaSereneLtd
✅ #Chevron)
✅ #OPEC Fund)
✅ #Shell)
✅ #TotalEnergies)
✅ #QatarEnergy)
✅ #Siemens)
#renewableenergy #RollsRoyce #BMW #toyotaprius #rangerover #Chevrolet #GMC #ford #mercedesbenz #tesla #sport #greenbond #oilandgas #crudeoil #green #bonds #energy #realestate #gold #bauxites",neutral,0,0,58,58,4,Chevron,-0.6994657181203365,negative
144,17/05/2024 13:40:30,"Vote @Conservatives or @UKLabour get the same outcome the total destruction of Great Britain 🇬🇧 and more lies.
MAKE A REAL CHANGE
👇👇👇👇👇👇👇👇👇👇
Join and vote 🗳 @reformparty_uk
SAVE GREAT BRITAIN 🇬🇧
vote @reformparty_uk
@Nigel_Farage @GBNEWS @Chevron",negative,0,0,1685,1685,134,Chevron,-0.6881661787629128,negative
145,17/05/2024 13:08:54,"I need help to find out who this person(s) is/are. They are torturing me.
#ADNOC #Saudiaramco #Microsoft #Metaverse #DialloHassatouOilAndGas
✅ #DialloHassatouAndSons
✅ #TheAcesAfs
✅ #LaSereneLtd
✅ #Chevron)
✅ #OPEC Fund)
✅ #Shell)
✅ #TotalEnergies)
✅ #QatarEnergy)",neutral,0,0,114,114,9,Chevron,-0.7231322899460793,negative
146,17/05/2024 12:30:00,"In our latest podcast, Stuart Penson looks at the landscape for #CCUS in the #US and how major players such as @TotalEnergies, @exxonmobil and @Chevron are driving developments with strategic acquisitions and projects
 ",neutral,0,0,173,173,13,Chevron,0.18126155156642199,neutral
147,17/05/2024 12:18:44,"@Nigel_Farage @paulafr68963440 You are a total idiot, the oil and gas in under the sea, chevron is not taking the oil to USA, its selling the oil assets, maybe to the Chinese or to BP, or to over 50 other Nth sea players or very wealthy Norway oil company",negative,0,0,2468,2468,197,Chevron,-0.665367841720581,negative
148,17/05/2024 11:26:35,"PTT is the largest Thai corporate investor in #MM & partner of MOGE in Yadana gas field & pipeline. With the decision by TotalEnergies and Chevron to exit Yadana pjt, PTT is now the majority owner & operator, funding war crimes and crimes against humanity ",positive,0,0,11228,11228,898,Chevron,-0.7146429540589452,negative
149,17/05/2024 10:30:27,ANGOLA | President João Lourenço and his oil minister Diamantino Azevedo have devised a strategy designed to reinvigorate the country's oil industry and reverse the sharp decline in oil production. ,positive,5,4,48959,50163,4013,Chevron,0.057132262736558914,neutral
151,17/05/2024 03:59:30,Good thing i left the Chevron building early,positive,0,0,218,218,17,Chevron,0.6798651665449142,positive
153,16/05/2024 22:00:40,"@GOP American citizens aren't stupid. Let's check the big oil company's profits! It's called price gouging MORONS! 
Income: ExxonMobil $36,010,000,000 Chevron $21,369,000,000 Shell $19,360,000,000 Total Energies: $21,384,000,000",negative,0,0,273,273,21,Chevron,-0.782806184142828,negative
155,16/05/2024 12:25:44,"Chevron exits North Sea 
via @FT 
""The US oil major said the decision to leave the North Sea was not related to the current tax regime, under which energy companies pay a total of 75 per cent tax on their profits, or to the UK’s political environment.""
HAHAHAHAHA yeah right",neutral,1,0,3302,3302,264,Chevron,-0.10141613334417343,neutral
157,16/05/2024 05:28:02,"@SenJohnKennedy Company Name Year Ended Dec. 31 2023 Net income
ExxonMobil$36,010,000,000
Chevron$21,369,000,000$2
Shell$19,360,000,000
TotalEnergies$21,384,000,000",neutral,0,0,116,116,9,Chevron,-0.08726172521710396,neutral
158,15/05/2024 22:14:46,@winexviv Academic scholarships from bodies such as Shell/TotalEnergies/Seplat/PTDF/Chevron etc all have this pegged at 2:1. In itself it is commendable but the pressure on those who don't have any alternatives will be immense.,negative,0,0,3920,3920,313,Chevron,0.020928308367729187,neutral
159,15/05/2024 21:52:18,"In total, Shell, BP, Chevron, ExxonMobil, & TotalEnergies paid $200 billion to shareholders since invasion of Ukraine, funneling cash to investors as more than 10,000 Ukrainian civilians killed & millions of households in Europe struggled keep lights on.
",negative,0,0,234,234,18,Chevron,-0.7244476098567247,negative
161,15/05/2024 21:25:33,@PINDFoundation @REWorld @Chevron @TotalEnergies @AFSIA_Official @REANigeria @AcepPower @SolarGrids @A4TPower @USAIDNigeria @AbtAssociates Nice one of pind ✍️,positive,0,0,81,81,6,Chevron,0.5790586099028587,positive
162,15/05/2024 20:00:23,"Worley To Provide Design And Evaluation Services For Bayou Bend CCS Facility

#carboncapture #netzero #CCUS ",neutral,0,0,314,314,25,Chevron,0.037140557542443275,neutral
163,15/05/2024 16:55:58,"@TheDemocrats @DNC @SenSanders @amyklobuchar 
@SenWarren HELP!
@exxonmobil @Shell @TotalEnergies @Chevron
Are screwing the American people for political tax cuts from the @GOP. The American people need to stand up.
",negative,0,0,145,145,11,Chevron,-0.7383413575589657,negative
165,15/05/2024 14:19:44,"@OlympianDay @TOEwithCurt @JustXAshton @trappinglight Do you enjoy working how many hours a week?
Just to cover your bills & being chained to these below? 
The “super-majors” – BP, Shell, Chevron, ExxonMobil and TotalEnergies – have made $281bn (£223bn) since the war began in February 2022, according to Global Witness. The UK-based…",neutral,0,0,212,212,16,Chevron,0.1648301687091589,neutral
